Event_No,Source_File,X_Acc_Raw_PeakFreq1,X_Acc_Raw_PeakFreq1_Refined,X_Acc_Raw_PeakPower1,X_Acc_Raw_PeakFreq2,X_Acc_Raw_PeakFreq2_Refined,X_Acc_Raw_PeakPower2,X_Acc_Raw_PeakFreq3,X_Acc_Raw_PeakFreq3_Refined,X_Acc_Raw_PeakPower3,X_Acc_Raw_SpectralCentroid,X_Acc_Raw_SpectralBandwidth,X_Acc_Raw_SpectralEntropy,X_Acc_Filtered_PeakFreq1,X_Acc_Filtered_PeakFreq1_Refined,X_Acc_Filtered_PeakPower1,X_Acc_Filtered_PeakFreq2,X_Acc_Filtered_PeakFreq2_Refined,X_Acc_Filtered_PeakPower2,X_Acc_Filtered_PeakFreq3,X_Acc_Filtered_PeakFreq3_Refined,X_Acc_Filtered_PeakPower3,X_Acc_Filtered_SpectralCentroid,X_Acc_Filtered_SpectralBandwidth,X_Acc_Filtered_SpectralEntropy,Y_Acc_Raw_PeakFreq1,Y_Acc_Raw_PeakFreq1_Refined,Y_Acc_Raw_PeakPower1,Y_Acc_Raw_PeakFreq2,Y_Acc_Raw_PeakFreq2_Refined,Y_Acc_Raw_PeakPower2,Y_Acc_Raw_PeakFreq3,Y_Acc_Raw_PeakFreq3_Refined,Y_Acc_Raw_PeakPower3,Y_Acc_Raw_SpectralCentroid,Y_Acc_Raw_SpectralBandwidth,Y_Acc_Raw_SpectralEntropy,Y_Acc_Filtered_PeakFreq1,Y_Acc_Filtered_PeakFreq1_Refined,Y_Acc_Filtered_PeakPower1,Y_Acc_Filtered_PeakFreq2,Y_Acc_Filtered_PeakFreq2_Refined,Y_Acc_Filtered_PeakPower2,Y_Acc_Filtered_PeakFreq3,Y_Acc_Filtered_PeakFreq3_Refined,Y_Acc_Filtered_PeakPower3,Y_Acc_Filtered_SpectralCentroid,Y_Acc_Filtered_SpectralBandwidth,Y_Acc_Filtered_SpectralEntropy,Z_Acc_Raw_PeakFreq1,Z_Acc_Raw_PeakFreq1_Refined,Z_Acc_Raw_PeakPower1,Z_Acc_Raw_PeakFreq2,Z_Acc_Raw_PeakFreq2_Refined,Z_Acc_Raw_PeakPower2,Z_Acc_Raw_PeakFreq3,Z_Acc_Raw_PeakFreq3_Refined,Z_Acc_Raw_PeakPower3,Z_Acc_Raw_SpectralCentroid,Z_Acc_Raw_SpectralBandwidth,Z_Acc_Raw_SpectralEntropy,Wave_Raw_RMS,Wave_Raw_Std,Wave_Raw_Skew,Wave_Raw_Kurtosis,Wave_Raw_CrestFactor,Wave_Filtered_RMS,Wave_Filtered_Std,Wave_Filtered_Skew,Wave_Filtered_Kurtosis,Wave_Filtered_CrestFactor,X_Acc_Raw_RMS,X_Acc_Raw_Std,X_Acc_Raw_Skew,X_Acc_Raw_Kurtosis,X_Acc_Raw_CrestFactor,X_Acc_Filtered_RMS,X_Acc_Filtered_Std,X_Acc_Filtered_Skew,X_Acc_Filtered_Kurtosis,X_Acc_Filtered_CrestFactor,Y_Acc_Raw_RMS,Y_Acc_Raw_Std,Y_Acc_Raw_Skew,Y_Acc_Raw_Kurtosis,Y_Acc_Raw_CrestFactor,Y_Acc_Filtered_RMS,Y_Acc_Filtered_Std,Y_Acc_Filtered_Skew,Y_Acc_Filtered_Kurtosis,Y_Acc_Filtered_CrestFactor,Z_Acc_Raw_RMS,Z_Acc_Raw_Std,Z_Acc_Raw_Skew,Z_Acc_Raw_Kurtosis,Z_Acc_Raw_CrestFactor,X_Displacement_RMS,X_Displacement_Std,X_Displacement_Skew,X_Displacement_Kurtosis,X_Displacement_CrestFactor,Y_Displacement_RMS,Y_Displacement_Std,Y_Displacement_Skew,Y_Displacement_Kurtosis,Y_Displacement_CrestFactor,X_Velocity_RMS,X_Velocity_Std,X_Velocity_Skew,X_Velocity_Kurtosis,X_Velocity_CrestFactor,Y_Velocity_RMS,Y_Velocity_Std,Y_Velocity_Skew,Y_Velocity_Kurtosis,Y_Velocity_CrestFactor,Horizontal_Displacement_RMS,Hs (m),Hmax (m),Tz (s),Wave_Steepness,Hydro_Interaction,X Frequency,Y Frequency,Y_Acc_Filtered_PeakFreq1_Lag1,Y_Acc_Filtered_PeakFreq1_Lag2,Y_Acc_Filtered_PeakFreq1_Diff1,X_Acc_Filtered_PeakFreq1_Lag1,X_Acc_Filtered_PeakFreq1_Lag2,X_Acc_Filtered_PeakFreq1_Diff1,Y_Acc_Filtered_SpectralCentroid_Lag1,Y_Acc_Filtered_SpectralCentroid_Lag2,Y_Acc_Filtered_SpectralCentroid_Diff1,Y_Acc_Filtered_PeakFreq1_RollMean3,Y_Acc_Filtered_PeakFreq1_RollStd3,Biaxial_PeakFreq_Ratio,SpectralCentroid_to_Peak_Ratio
729,E729_processed,0.1953125,0.194182584971527,46862.52736826431,0.234375,0.2329002743162389,31340.836149142324,0.341796875,0.3434078299817219,988.5029545018684,0.228828079158649,0.098320025751924,0.4474520343695045,0.1953125,0.1941826698317558,46861.43124906532,0.234375,0.2329002446592331,31340.777544952143,0.341796875,0.3434078322252508,988.500169106651,0.2286227838643701,0.0937867629359659,0.4473266394021318,0.1953125,0.1982676529603978,36719.035788275054,0.234375,0.2295818232718152,22458.850099277133,0.263671875,0.2595863117586129,6647.46588092791,0.2231054011840954,0.0945991413565714,0.4565715781527399,0.1953125,0.198267896204768,36718.19914265105,0.234375,0.2295818369910265,22458.75692821936,0.263671875,0.2595863059016831,6647.458229931526,0.2229031571109899,0.0899272722079498,0.456416917103001,0.1953125,0.1951388945912256,1774.6251737533958,0.556640625,0.553037115614223,92.5515252585143,0.302734375,0.3054676480065761,44.81765909568708,0.5958638090174944,1.009018764118816,0.5786358927652304,7.496626314362971,7.25249061565636,4.866199384741356,30.63982420632109,9.361342963773357,1.8989213420131708,1.8989740818749603,-3.412012711014416,128.64678758047492,18.556244489991823,55.835738217028734,53.78265254541043,-0.0204904186833449,-0.2385147807394787,3.596496731528056,53.78843545131241,53.78990457995425,-0.0191739181804025,-0.2387490041913946,3.865914964310752,53.54711826696914,50.61582469348201,0.3351093745505422,0.2658686601396494,4.415227889972909,50.598460138935074,50.59986485525815,0.3408181446142478,0.2754758025826334,5.0424430134589375,3836.389367063287,9.692487949328031,0.1381346542173194,0.4898660579798224,1.0167393157451772,32.42890499324704,32.42964668595268,0.0498538828116994,0.0485303344195906,4.548500872487624,32.56850683313817,32.56940840312707,-0.0334386377005092,-0.1979804868900569,3.536864879111641,53.16632845167505,40.37641785825618,0.0021034646572325,-0.2921609160817731,3.3269258239688044,51.30759773572044,39.19259347266587,-0.0650292218437779,-0.1593747667132308,3.290004190269137,45.96137887297776,7.595896327499841,69.27019212512349,52.86764705882352,0.0027176846691176,247.3938496781554,0.191650390625,0.1934814453125,0.1953125,0.1953125,0.0,0.185546875,0.1953125,0.009765625,0.2232794086941573,0.2223462887957019,-0.0003762515831673,0.1953125,0.0071818599756043565,0.9999999488000026,1.1412641059755464
966,E966_processed,0.205078125,0.2016279601603069,69322.15246911491,0.3515625,0.350243494559795,2062.426622802451,0.546875,0.545910425071442,1734.1417907688542,0.2333293289728681,0.1257005348842311,0.4779566089715869,0.205078125,0.2016278548168075,69320.71981721405,0.3515625,0.3502434693559835,2062.424123805839,0.546875,0.5459104022401347,1734.1378184005252,0.2330325593870639,0.1204966919488515,0.4777717380848731,0.17578125,0.1756444352120454,93462.72586617483,0.234375,0.2312628480383958,56704.72856243911,0.263671875,0.2597308422012285,41024.15039951662,0.2249064851031161,0.0996411545455187,0.4779179330618187,0.17578125,0.1756449285947567,93457.36104374914,0.234375,0.2312629348150248,56704.57891281487,0.263671875,0.259730838950899,41024.08819031339,0.2247164845315011,0.0955491430187363,0.4777870606502709,0.17578125,0.178050553352752,4270.161915291151,0.1953125,0.1984509170921702,4141.03654721322,0.224609375,0.2246237222361902,2605.092785148884,0.5231320813606354,0.8972038228363922,0.5973522411265992,22.030210712189135,0.3617386336514516,-0.1390453638086948,0.0779807011597322,1.0535329554137374,0.3613992106233189,0.3614091802480255,-0.1427573952218689,0.0820339322976129,4.591519241255716,74.8649451569386,73.30362285979845,0.2045023639057814,-0.207658720451429,3.3307756985231567,73.3244227907744,73.32636307724113,0.2084513103775594,-0.1987338739602542,3.586173406392989,91.91372342791016,90.19131153082296,0.0223699255858951,-0.0798897364715878,3.800009693589903,90.26633528919116,90.268707827558,0.0246718707249692,-0.0874407311399312,3.80798897136489,3829.100434882069,21.26573361671396,-0.0657144878171357,0.4996798047464352,1.0270684634369285,48.52000745150753,48.520839451669104,-0.2361565942611278,0.8667273381310774,6.344575108688368,58.88326523762579,58.88476476402818,-0.0301168926336389,-0.1341608928123396,3.890334406817436,178.7526537922854,56.912829960011535,0.0043941209369048,-0.4003538277874412,2.1380314370988955,132.47743491156385,70.3244913964279,0.0806035718259922,-0.1608232226446415,2.934991208173781,76.2999828467188,1.445636720992102,2.852425428789667,4.194859813084112,0.0821531542973745,85.12597824986096,0.172119140625,0.172119140625,0.185546875,0.185546875,-0.009765625,0.185546875,0.1953125,0.01953125,0.2215610513081947,0.2246082345493937,0.0031554332233063,0.1822916666666666,0.0056381862225549,1.1666666002963002,1.2783870392754102
577,E577_processed,0.234375,0.2300895657544422,7926.593694438213,0.29296875,0.2937902823715174,852.09768327875,0.673828125,0.6714111819485321,123.26622462961916,0.2377996564763676,0.0924881667546895,0.4315804428636325,0.234375,0.2300895800622985,7926.566171985224,0.29296875,0.2937903038916694,852.0967877939312,0.673828125,0.6714111730564574,123.26619432319411,0.2376942243562548,0.0900540688073087,0.4315191305187303,0.205078125,0.2005745852648495,4883.309616567032,0.234375,0.238489929719955,3423.864191906373,0.673828125,0.6754334872345401,74.22214002065702,0.2357436655162911,0.090843308941528,0.4380409003100194,0.205078125,0.200574811141248,4883.241429258262,0.234375,0.2384899213646063,3423.857435616504,0.673828125,0.675433492838785,74.2221913474231,0.2356377326559358,0.0884120965096743,0.4379765657375265,0.205078125,0.2015539067035798,333.7956504198264,0.29296875,0.2939627383462132,48.69664998322335,0.576171875,0.5726791301694624,7.895434765715424,0.3950272152975613,0.6653732044617692,0.5126425870130785,14.671501041017759,1.5389849016837203,28.233308028959158,3613.9890841898696,29.35050231656884,0.5574383886855536,0.5574175404449071,-4.8653002602996755,167.4305488581653,19.78652851561867,27.189898577306572,22.993625902056586,-0.0507409335890659,0.0616216147941415,3.714045850994252,22.990140127161943,22.990740798515937,-0.0459692301312617,0.0594269499332718,3.758377990006883,28.884802323822917,19.15982094580481,-0.0575201370880827,0.2158898656782093,3.390450587201339,19.17387101447684,19.1744014139826,-0.0483268655012372,0.2088260037740106,3.97290364255424,3832.4678044943785,4.598519540703423,-0.0078091170688443,0.3455011487227746,1.0047342329880355,12.676443165851325,12.676767044819783,0.0589252081468846,-0.0295332988102812,3.606553296671948,10.722160532256408,10.722436020895888,0.0436319083183105,0.2118051232845257,3.8946894438813295,50.485295877901066,16.593383452376262,0.003800106993505,-0.118739757852329,2.074237014143998,40.10593140042651,13.91352674937287,0.0019044898296454,-0.018364958137695,2.1232353258741146,16.603344751309436,2.2296701617796284,19.990249574072138,16.082899099451797,0.03816690184120964,25.485514754517546,0.233154296875,0.206298828125,0.244140625,0.21484375,-0.0390625,0.1953125,0.21484375,0.0390625,0.2368875368724494,0.2368701209108734,-0.0012498042165135,0.2213541666666666,0.0203287695260364,1.1428570871292545,1.1490144117798606
988,E988_processed,0.1953125,0.1919233104214311,38746.41705100379,0.556640625,0.5529628673720918,1189.0239963938031,0.361328125,0.3580764360619637,995.1829687488868,0.2316464219221728,0.1112588715462709,0.4746650714361101,0.1953125,0.1919236667164583,38745.69300833199,0.556640625,0.552962896499869,1189.0249776209516,0.361328125,0.3580767897595284,995.1907703946708,0.2314292067036654,0.1072841494215992,0.4746068400824136,0.1953125,0.1927206314940855,49937.638823316265,0.234375,0.2315014028336175,36290.12269415531,0.3515625,0.3502199161813088,1121.703689958565,0.2191445240984101,0.0868611641519316,0.4705208144552121,0.1953125,0.1927208511754971,49936.59137622698,0.234375,0.2315014083134857,36289.87877264544,0.3515625,0.3502197422211052,1121.7077218616987,0.2190351648143044,0.0842667489424457,0.4704643305951478,0.1953125,0.1922026321538329,2640.077540001065,0.25390625,0.2508767816355185,633.3785098677394,0.546875,0.5486139394550376,167.1689961684214,0.4303551480466005,0.7446330123283091,0.5654515049284341,22.383244232254345,0.3019506389825621,-0.0402190164103874,0.1172124864937873,1.0467871304480771,0.3011714101299245,0.3011797005431412,-0.0128370442832086,0.1228325059352646,3.908490269457623,55.35463030957804,54.398317176129126,0.0822094940786443,-0.3331489569144765,3.310607603647764,54.49820407210173,54.49962474996994,0.0788210095330878,-0.3284505158722406,3.5210379373660587,66.82726850535506,66.67040232738482,-0.0113441483849309,-0.147732060874441,3.8554990464611545,66.71936311843159,66.72113282689207,-0.0211621291683079,-0.1307867739483486,3.9140145483571183,3856.444098056223,14.652449456664474,-0.0467439178807059,0.3863820176934136,1.0155985670774008,35.92973777478595,35.93040818770253,0.2304926830475951,1.290097618654916,6.507802766975875,46.04549093721376,46.04639157094801,0.2193859731159078,0.9159639122313904,6.182796360121002,204.40059446307183,42.20190893907065,-0.0114523848958439,-0.185454694621773,1.614125235762721,169.1071547559729,52.93528587324034,0.007345594862585,-0.046033942048917,2.163652218961539,58.40603058965738,1.2047188021725648,2.268230061915176,4.26452380952381,0.0662436993773064,55.47295369772137,0.1934814453125,0.2032470703125,0.1953125,0.1953125,0.0,0.1953125,0.1953125,0.0,0.2192725525642526,0.2238154317866202,-0.0002373877499482,0.1953125,0.02476258174789994,0.9999999488000026,1.1214599864304873
650,E650_processed,0.234375,0.2364129762267505,6628.2659972733045,0.185546875,0.1843801249222118,6224.424955789732,0.283203125,0.2813446194916282,1338.1762861103791,0.2245631807569859,0.0883609923740441,0.4575117655751968,0.234375,0.2364129963428511,6628.2381391432855,0.185546875,0.184380412766198,6224.213242742774,0.283203125,0.2813446879843961,1338.1751804666912,0.2242822893058914,0.0816991789460482,0.4573552209823888,0.234375,0.2316674593612131,4961.397436192086,0.1953125,0.1999027210162814,4211.489575383653,0.68359375,0.6829539512758215,28.17627317001925,0.2250190508821737,0.0752039952879165,0.4335825605242877,0.234375,0.2316675388594724,4961.385909766569,0.1953125,0.199904007267348,4211.387030503052,0.68359375,0.6829539645787398,28.176271547114958,0.2248361960083477,0.0699329777949499,0.4334727946929952,0.185546875,0.1882205345319883,255.0382670186721,0.556640625,0.5588862138592579,10.156194977686235,1.9140625,1.9157738759675704,3.17531037243483,0.4673341727139875,0.8597986171043915,0.5252716804863572,23.065948237663697,0.10757567186745,0.0084181580057842,-0.0600340534048737,1.015804932820452,0.1066888754858998,0.1066917810285779,-0.0120358847182388,-0.0451782521133012,3.3949935375079905,23.455721035873037,22.34203936977682,-0.0184573682355243,0.0276766738580356,3.876750744985805,22.33007454027248,22.33069470532371,-0.0234035993073678,0.0317480008029513,3.96260801236124,23.47485896662266,19.8447479646065,0.0047165559431964,-0.1566076836410079,3.5420464130678737,19.61992470142195,19.62046803632912,0.0157918132685825,-0.1779018832097372,3.4693309953769704,3887.5996206218256,5.730496176151259,-0.1229560955533024,-0.3714184199433208,1.005064430831235,14.64413876996034,14.64452289790854,0.04077672595453,-0.0945740191501394,3.5955993911168536,11.924592883037151,11.924865548077287,0.0583028004183529,0.1472428281225086,4.483945122943553,17.544362942648004,17.291809487931022,-0.0234174943380133,-0.127317234240107,3.6783003654699926,56.74206993141785,14.827941616104562,-0.0016465870502987,-0.1675971990929214,1.8336806510579584,18.885562455142505,0.4267671241143118,0.7239807828485214,3.710165975103735,0.0310030376793862,5.08914057540278,0.1910400390625,0.1910400390625,0.1953125,0.1953125,0.0390625,0.185546875,0.185546875,0.048828125,0.2260953256043085,0.2203370534349792,-0.0012591295959608,0.2083333333333333,0.0225527448902197,0.9999999573333352,0.9593010620387716
791,E791_processed,0.224609375,0.2217239989958324,36497.43114255204,0.185546875,0.1877024900368969,25035.59962842934,0.146484375,0.1506949772444522,7496.971464425397,0.2326636677737031,0.1039496674538014,0.4776877460120625,0.224609375,0.2217240476406912,36497.27924721682,0.185546875,0.1877027766387307,25034.7265908648,0.146484375,0.1506967359186552,7494.7151167042175,0.2324582118673667,0.0996616903719949,0.4775535355938393,0.224609375,0.2255113607848861,26974.387578864123,0.1953125,0.1984078120340164,21242.59921182017,0.2734375,0.2692688863518729,6493.608052395736,0.2307826922388354,0.1025996475373222,0.4723390331156868,0.224609375,0.2255113993078511,26974.294620882338,0.1953125,0.1984085263613018,21242.045423063675,0.2734375,0.2692689811574739,6493.640232507417,0.2305261438592113,0.0974504132025349,0.472209132406218,0.205078125,0.2005012674382779,987.1248656058308,0.29296875,0.2927254546496748,110.52007146491286,0.52734375,0.5289057278466637,93.3995566629681,0.6347971086790151,1.0345655958891498,0.6235979901051173,7.566450782888977,7.313674118401403,4.655605893723823,27.81483021593409,9.45048504930574,1.929635263739605,1.9296887988228344,-2.6992851483122027,122.88413593867428,18.301920092914575,54.42227110723697,53.95676773463381,-0.1073620895427741,-0.2610154882525117,3.583061971371303,53.9496628587997,53.95116016092808,-0.1029975030361607,-0.2675417317175035,3.4882999519269067,47.50872315312757,46.872874537646766,0.222598587199776,-0.0824100682173156,4.345165399091771,46.90550398174655,46.906757282564726,0.2221864246175606,-0.0793863522857285,4.219134021272443,3878.851573205393,9.672879044191705,0.1659152747603283,0.2673260157586852,1.0129034395490537,33.16059318918675,33.16148333636869,0.0212132120821201,-0.36535661890401,3.367132666741033,29.3756170175855,29.37627510867713,0.0776539417602929,0.1630445359883263,5.048112462703123,93.45727087740848,40.65652895880963,0.0261131168634973,-0.4261587411463878,2.1545130265391625,132.20351771248878,35.51534765743506,-0.0355418058228445,-0.311288603485198,1.8545684823143456,44.30180037344918,7.718755195291338,69.61001233950884,68.94615384615385,0.001623779966368,226.7482761134092,0.2227783203125,0.2227783203125,0.224609375,0.21484375,0.0,0.234375,0.224609375,-0.009765625,0.2328703510796665,0.2341498818066366,-0.0023442072204552,0.2213541666666666,0.0056381862225549,0.9999999554782628,1.0263424382699382
1098,E1098_processed,0.21484375,0.2171967677176501,24468.25116364983,0.380859375,0.378647797572935,411.106575132472,0.615234375,0.6148809349921308,360.7318911904864,0.2293106596466753,0.1023317243611113,0.4810815307195056,0.21484375,0.2171968213820677,24468.057147641448,0.380859375,0.37864771025697,411.1061667571759,0.615234375,0.6148809390341835,360.73188361239664,0.2291060560604429,0.0980748192786819,0.4809901867387026,0.224609375,0.224861320055762,24687.205375738544,0.166015625,0.1672201240913027,23315.27822224384,0.185546875,0.1880333291466195,23109.0456294042,0.2146086353648499,0.0897754160896306,0.4762977713414546,0.224609375,0.2248613602232114,24687.11105340677,0.166015625,0.167221925154977,23313.09528758653,0.185546875,0.1880342687652635,23108.363853332245,0.2144442348385107,0.0858625234217543,0.4761993802174269,0.185546875,0.1874596925132877,1018.5798726624198,0.166015625,0.1691610716457009,991.7776432388032,0.21484375,0.2104165903445704,642.0429743752709,0.5012882723743748,0.889825767288938,0.5898203630800045,22.2357968015636,0.2820626910277007,-0.0830252366557437,-0.1471017632983833,1.041805661687421,0.281359423099456,0.2813671525019115,-0.0685657159345768,-0.1481353313065918,3.341370846944384,48.946388244611,45.91410897068155,-0.1023296921748545,-0.0985480151364548,3.6644922420756543,45.9415207031136,45.94276439883944,-0.1003980938378105,-0.0961626646362443,3.520475980351942,55.11435164191547,53.1147487051252,0.0170042520679121,-0.0183788211743243,3.901278951750855,53.16277733712808,53.164253872464734,0.0196554911045084,-0.0194049076779077,3.765071932803715,3835.296081049523,10.356798084334203,-0.0409956606644535,0.5638052105963194,1.012088458875329,29.91774195524563,29.918473488683127,0.1307984910022699,0.3312489766770792,5.249208702020504,38.50593791514918,38.50700199558499,0.0274651008816005,-0.2329508517492517,3.5499874743767683,137.7812474294845,35.317621209348864,-0.0110919187687109,-0.205644405999418,1.7933984890549928,78.42515772625734,43.33012713191149,-0.0389153317713136,-0.1411821260320112,2.718346999744005,48.76375968463692,1.125468610007646,1.8799090622401728,4.351089588377724,0.0594480088468744,43.33842201153269,0.2166748046875,0.1739501953125,0.185546875,0.185546875,0.0390625,0.205078125,0.224609375,0.009765625,0.2137257663830538,0.2140497161534742,0.0007184684554568,0.1985677083333333,0.0225527448902197,0.9565216965444252,0.9547429856437688
1064,E1064_processed,0.1953125,0.1933000107558273,52434.06087203866,0.234375,0.2339037728346407,47208.78333342444,0.37109375,0.3713579678077814,1485.2623375063072,0.2381784945184879,0.1119590139607363,0.479058232630948,0.1953125,0.1933002204421473,52432.98603903698,0.234375,0.2339038082098717,47208.62093863861,0.37109375,0.3713579524380317,1485.2636750591705,0.2379089468220274,0.1066727589900641,0.478890998253499,0.185546875,0.1869196517974418,69594.97122684587,0.224609375,0.2216264014118855,57518.986274715375,0.29296875,0.2882604196204188,6065.267906704843,0.2191041060624307,0.0947559337651182,0.4659480654075412,0.185546875,0.1869199824714294,69592.80837165691,0.224609375,0.2216265398719831,57518.79653856924,0.29296875,0.2882603496446866,6065.252810107542,0.2189060076972551,0.0902686684690077,0.4658222910741766,0.185546875,0.1887663177861596,3417.745075611181,0.244140625,0.2437475100812292,1304.086857952539,0.546875,0.5450082505700701,193.70623486756173,0.5026799354827296,0.8671143592484253,0.5847800358430933,22.21391196788035,0.3624796574684213,-0.1232090222904456,0.4019685962141071,1.0676963172580332,0.3622479171192104,0.362257134684716,-0.0749325845576358,0.3675830517578902,4.996813790532636,68.27638962248044,66.83546766215916,0.0749902558879718,-0.3819148605742466,3.3413770303531747,66.86536475029415,66.8671393358056,0.0774219535915457,-0.3744248833369865,3.626413196500888,77.40544077476414,75.93875918314336,0.0841166743362431,0.0027493105824163,4.037855309285942,76.00390427497987,76.00601287862827,0.0851622078384726,-0.0010074466857656,3.915119827097124,3835.007534000082,17.005606761053617,-0.0055771203413482,0.6905010657930908,1.0213031044334622,39.63874154823723,39.63984230600689,-0.0434025946834095,-0.4005150427823891,3.596879149786555,51.29153787347915,51.29290481799303,-0.0108105570581624,-0.0701606784351724,4.089014806859799,107.23804719622716,49.70445607432874,-0.0114164943998267,-0.4373360992148156,2.369610112142151,143.29972528818178,60.11168209242837,0.0490293216271731,-0.1109087508737687,2.312522593294371,64.82498887553153,1.4490285387388642,3.406554195075027,4.525,0.0707684609368653,74.32488291608809,0.194091796875,0.225830078125,0.185546875,0.1953125,0.0,0.234375,0.244140625,-0.0390625,0.2202057801076852,0.2231170537515162,-0.00129977241043,0.1888020833333333,0.0056381862225549,1.0526315222160696,1.1797881042155745
900,E900_processed,0.244140625,0.2435556658762783,27649.00738643032,0.17578125,0.1799802628141684,1308.3596609455526,0.546875,0.5461710171712439,478.81790651791647,0.2653965117244297,0.0951952974890414,0.4288232706539583,0.244140625,0.2435557155751085,27648.964677061736,0.17578125,0.1799801865988803,1308.3078725645132,0.546875,0.5461710331975262,478.8184511879599,0.2652053955733578,0.0912099691295408,0.4287312739311092,0.244140625,0.2442939401453555,41670.92125065274,0.537109375,0.5329916307405325,1044.314902231925,0.498046875,0.5024485110956044,727.1421069338877,0.2643072655813429,0.0888803446218252,0.4031555328432054,0.244140625,0.2442939621157007,41670.82509490643,0.537109375,0.5329916303247769,1044.3148342033562,0.498046875,0.5024484989121963,727.1423555859747,0.2641691074421227,0.0857631855104938,0.403068160978428,0.244140625,0.2458800475661799,536.7950230129454,0.537109375,0.5362922693575746,164.25015202922825,0.185546875,0.1833962460359459,55.2276769952999,0.5861042106739927,0.8320120755679675,0.6226650734975215,22.90522952202594,0.1669260976283779,-0.0746260210123643,0.0673348573431855,1.0248615486444466,0.165519556992498,0.1655232280900444,-0.0327152765675577,0.1447562564169491,4.126299797183269,44.87918427813609,38.005459383240485,-0.2076776269972503,-0.059367436512093,4.195745823565145,38.05551023704095,38.05645436412856,-0.2031668529438561,-0.0575207126350205,4.318077722570489,50.25326782481478,42.44127135351513,-0.0248509625592447,0.0698389824034753,3.401670924086419,42.46107760793241,42.46225337149831,-0.0209905757100074,0.0740465789063962,3.650292345747833,3809.993133242613,6.674982111932508,-0.1422712477169075,0.6368362261466656,1.0075512122335246,17.188951630723597,17.189244508297524,-0.0724304000850689,0.876163704623329,6.28806614742781,18.061314052752778,18.06178863693168,0.0506635530457458,-0.1153415393324759,4.231686362800965,129.12856311174275,24.636597399773198,-0.0101396499483177,-0.0869477750932947,1.6430815539128385,94.73081078964312,27.128135460563072,-0.1530383785031012,-0.2709976324033127,1.9230275141170952,24.933879271610163,0.6620929123601776,1.351395462280496,3.017003367003367,0.0727389958524356,11.95858224106006,0.2496337890625,0.2496337890625,0.244140625,0.244140625,0.0,0.244140625,0.25390625,0.0,0.2696414240306743,0.2777694601358059,-0.0054723165885516,0.244140625,0.01460156636272135,0.9999999590400016,1.0820366197627147
675,E675_processed,0.185546875,0.1844674586213976,7054.151586974975,0.234375,0.2376791042779565,2502.343247026708,0.126953125,0.1302709387157877,525.2983550355639,0.225349186341429,0.1123222130838332,0.4625810116115222,0.185546875,0.184467635949682,7053.896000890412,0.234375,0.2376791572367165,2502.33228212456,0.126953125,0.1302743254207244,524.8272475579207,0.2250147446564985,0.106090385771501,0.4624137974810795,0.185546875,0.1894002847108856,6177.720143990551,0.244140625,0.2422516547437896,1465.4963811594075,0.126953125,0.1314711775209681,185.3322886453958,0.2166546423588605,0.0875028606249505,0.4291824676848829,0.185546875,0.1894006776533769,6177.46964645028,0.244140625,0.2422517526925303,1465.499067106187,0.126953125,0.1314766806057615,185.1333733460602,0.2164834948846962,0.0834003187680518,0.4291082353531488,0.185546875,0.187611963093067,363.4458286799263,0.25390625,0.2579315991511997,18.70908506048594,0.556640625,0.5568404100013337,17.68500166424045,0.4506097506926482,0.8296504225878817,0.4976049823106857,7.463345445113578,7.221693143605333,4.905998374598185,31.20679798879715,9.370864113732,1.8990953486732691,1.8991481012798723,-3.4544509223649027,129.00917668816578,18.552405972992428,26.081400418054084,19.66340966938712,0.0363587745503946,0.0900229811828134,3.8313627872078624,19.662455406887027,19.662976144302903,0.0412498896169846,0.0901960778157078,4.220507913625446,25.405910709384365,18.000847147931676,0.0581229620342145,-0.2243570550102784,2.9884821240419064,18.022629641175328,18.023110075829194,0.0542103653841121,-0.2064026979102196,3.368138123150957,3833.677684530148,4.065118685226151,0.052560162206797,-0.0724711818441194,1.0041841846889163,13.70722697671425,13.70759338779836,0.0075103029714604,-0.0101765281425194,3.604760161106373,12.263030598896782,12.263291416690272,0.1452285764389568,0.9862030768225644,6.1395777318050415,46.72414633855399,15.681300810616332,-0.0063070597912667,-0.1614936477454138,2.073397004821784,50.15272667325551,14.332794224885427,-0.0097802231143089,-0.2917905280164632,2.0940046631540032,18.392564607902905,7.59659240511949,69.00795328193894,59.86000000000001,0.0021200465645475,93.15922643779636,0.179443359375,0.1910400390625,0.185546875,0.1953125,0.0,0.185546875,0.185546875,0.0,0.2182881946763804,0.2150677151695555,-0.0018046997916842,0.1888020833333333,0.0056381862225549,0.999999946105266,1.1667320358662785
